[-0.3950437543068296, 0.4934594344988223]
[0.051373843754323315, -0.9351087060355414]
[0.09217745095446153, 0.03724870764368321]
[-0.31603410162798606, 0.49066491020758196]
[0.6021483979478401, -0.8898154771197581]
[-0.9546351090882546, -0.8242638902006195]
[0.04734668321063125, -0.992534749136438]
[0.12197875407382147, 0.05539135173767988]
[-0.2735594827135728, 0.6040818625060347]
[0.6949467026712045, -0.8622339008431276]
[-0.9322224901059898, -0.8612784802239315]
[0.03669853201308863, -0.9497691551499907]
[0.01561172112749945, 0.09952798990382528]
[-0.302252532561767, 0.5213200587910705]
[0.6663322979102895, -0.854098084871069]
[-0.9863354479109349, -0.8497479584238062]
[0.043387497943436375, -0.9508249843954419]
[0.2127126462233505, 0.05156690120953326]
[-0.32119620691272993, 0.5811932345288826]
[0.7312535007329858, -0.8707061981561978]
[-0.9391023302987596, -0.8594248254329233]
[0.0945734927404841, -0.9742111993377177]
[0.06424937803945337, 0.017796844950933817]
[-0.28926727427694515, 0.5679361655642698]
[0.5988565442023717, -0.863400721843498]
[-0.9749108344756159, -0.8840100900297423]
[-0.017339280503028808, -0.997917992205067]
[0.039054618977718676, 0.04465807314326355]
[-0.27693250790502016, 0.5364224947900532]
[0.609905785077731, -0.896819902540053]
[-0.9704214158890284, -0.8149848765793725]
[0.010712162503103485, -0.9524332816832997]
[0.07093794880513492, 0.03070648940471136]
[-0.32805900374928215, 0.5765657095773968]
[0.729678502549362, -0.8858543434366932]
[-0.9880175462098566, -0.8253125212620704]
[-0.00944057024156257, -0.9860585274217868]
[0.0760474408109409, 0.006669145779752889]
[-0.274421072353342, 0.49829235035477637]
[0.6169623112293902, -0.8767355300132961]
[-0.9875667230605499, -0.7712564857989519]
[0.05476778056257364, -0.9631178440581541]
[0.075103998243284, 0.010832275414550986]
[-0.3704607208710188, 0.5850960089241843]
[0.6524303912497686, -0.8512822674396111]
[-0.9193063857515451, -0.7872550673604152]
[0.020125928527909825, -0.9556385520827136]
[0.08584376044277955, 0.00230139801370334]
[-0.36609043071788705, 0.5108764516860732]
[0.6539510114875902, -0.8711606751028991]
[-0.9522162299465955, -0.8373086143088261]
[-0.002377626890133329, -0.9210656434707292]
[0.050511011378788745, 0.028432755787319113]
[-0.3052837327775854, 0.5015353176033236]
[0.7494190221356128, -0.8247542977650654]
[-0.9588296033195629, -0.7844571023121774]
[0.04241440376283465, -0.9762430947130474]
[0.04032124698530749, -0.0010539346781791303]
[-0.2993156522841373, 0.5329035090874122]
[0.6847762429574004, -0.8671901479497396]
[-0.9857048862261135, -0.8615202384318429]
[0.011585847858510879, -0.9926423340999159]
[0.12761409761444895, 0.03428076096394247]
[-0.346072585674441, 0.5678168839234469]
[0.6344025426718073, -0.9118155476672382]
[-0.9966251408444863, -0.7999898208719336]
[0.028912365628329332, -0.951842580171009]
[0.0623944567127552, 0.0997554365290185]
[-0.297229322653307, 0.5765540299945706]
[0.6845285925576959, -0.8274063645444553]
[-0.9881863635102326, -0.8625476793124164]
[0.07923099558148122, -0.9015443599877121]
[0.0426774538943394, 0.037430094363861716]
[-0.3422387203936409, 0.5116361630486863]
[0.6838688737854787, -0.798101134174088]
[-0.9952471506339298, -0.7776954017497054]
[0.017722213291620464, -0.9692866313394696]
[0.06502856141638665, 0.02407207146153827]
[-0.2729122656542752, 0.5271806456919985]
[0.6545057906312658, -0.8710943437568147]
[-0.9987101268862332, -0.887443060311994]
[0.010135768264388443, -0.9781480509719793]
[0.07254828928781996, 0.08583038718951408]
[-0.23254541111108365, 0.5570539841531146]
[0.7007350205913307, -0.8916585775386133]
[-0.9891540460493762, -0.8297824061377719]
[-0.0535446443556776, -0.9747594053322745]
[0.06983731877297512, 0.055588774042826035]
[-0.3144627548419267, 0.5884838982288815]
[0.6775568001638888, -0.8445634913478179]
[-0.9835145847375015, -0.8701909057920171]
[0.05464065054875977, -0.9557956191561426]
[0.007205252125556547, 0.03591632039718899]
[-0.3317875498201931, 0.5629736323096788]
[0.738401192140881, -0.8829785198346387]
[-0.9507060630368629, -0.7826903641810942]
[-0.019168568181676626, -0.9818109865514156]
[0.09829539454016424, 0.10560408735996084]
[-0.2968757991059606, 0.4829939416316107]
[0.7108785835418789, -0.8377731744824936]
[-0.9530547272322185, -0.83565356380552]
[0.018000932936290882, -0.9757645010131588]
[0.06762838332963034, 0.037366588954439395]
[-0.29336401636732495, 0.4852228591171732]
[0.6293840365607946, -0.8710337169661586]
[-0.9883129282569864, -0.8116845400471744]
[-0.011816739371874867, -0.9768153703324144]
[0.06402989500506201, 0.013503412565411564]
[-0.3168589933175685, 0.566031980007496]
[0.6252496434221136, -0.9461454220277974]
[-0.980464375747195, -0.7784291232309477]
[0.03426418088441886, -0.9967622193639571]
[0.010816463048400865, 0.02520563502698481]
[-0.31490334404923304, 0.5084851278173865]
[0.622969067481451, -0.8748630315965338]
[-0.9263985197760698, -0.7943683649721117]
[0.02074154299893067, -0.9376668905655714]
[0.12021481829809777, 0.04459396448521339]
[-0.35210107395982154, 0.5405604894239759]
[0.7017191055339006, -0.8587822388130725]
[-0.924625050000955, -0.7724179007887063]
[0.004605751826543937, -0.9236753605858028]
[0.09570663671729872, -0.032562636697853406]
[-0.2447909357379196, 0.5413780788957959]
[0.6311246465285634, -0.8733220275968462]
[-0.9873972906928294, -0.8569025221957602]
[0.015773363985117403, -0.9760921753436348]
[0.03736465587099262, 0.06031836439208364]
[-0.3036970242963028, 0.5506825491739425]
[0.6513529713454477, -0.8595474107222668]
[-0.9871903836126977, -0.7475152487482701]
[-0.0374539655091406, -0.9998385210016958]
[0.08549492118550953, 0.08937950245432487]
[-0.2552163025989584, 0.5503651045212841]
[0.6565708842691615, -0.8429025196275396]
[-0.96962426545816, -0.7719057966651878]
[0.0337095081278682, -0.9579366890808064]
[0.06646894461491744, 0.01887328029472168]
[-0.33599631807966185, 0.4980218289838111]
[0.7493214033509894, -0.8180262548094813]
[-0.9785114603224803, -0.9039048838135354]
[-0.03796843336070793, -0.9650817054355567]
[0.045516643751907074, 0.05354362634275023]
[-0.34161659287898144, 0.5932365377706433]
[0.6736364587123693, -0.9190960578308407]
[-0.9990513966167766, -0.8248917172323451]
[0.06118016360392498, -0.9799099812388119]
[-0.006014614682051264, 0.10534055462332284]
[-0.26104726550687846, 0.5049311979967405]
[0.6545161695711025, -0.8433072681241004]
[-0.9712687038154756, -0.8737029441336885]
[0.0187601640522504, -0.9480316267988378]
[0.04126769826320418, 0.043335656270438526]
[-0.3483178149893794, 0.583530059544953]
[0.6825078180624036, -0.8578840413783455]
[-0.9698780657142074, -0.8456926783605994]
[0.08274650304202424, -0.963905163888239]
[0.07348403232628403, 0.04777339194165761]
[-0.21779251952237466, 0.5617443063815573]
[0.6683179993722311, -0.8186431403694744]
[-0.9264784140969761, -0.7839428082107237]
[0.06692444527061239, -0.9566294047518622]
[0.010948933168812174, 0.0025456073053436237]
[-0.24080713726633732, 0.6899044901758654]
[0.6165280880417471, -0.8764359340969261]
[-0.9633772188604292, -0.815567759504122]
[0.0026787647682975247, -0.9321401312715378]
[0.07216088348075711, 0.10378497779360174]
[-0.3737777858459449, 0.5709137288012386]
[0.7065765637037046, -0.8639048673077556]
[-0.912017887175366, -0.8256835795714141]
[0.02822588245917388, -0.966037400450539]
[0.056076811857222866, 0.07789942543492567]
[-0.28546650212827795, 0.6048740859078902]
[0.6227103373563115, -0.8964581644849314]
[-0.9756724273983108, -0.7822904730893886]
[-0.03439013474448666, -0.990295460491044]
[0.07077370483690885, 0.04516060554429962]
[-0.3290429289788401, 0.5188638191382279]
[0.6625358201859849, -0.8752772087033408]
[-0.9937457426722925, -0.8204200229220683]
[0.08276433369693838, -0.8930858053436833]
[0.06100171512027759, 0.004967535541280259]
[-0.23593215422405728, 0.4861848274274806]
[0.6257776759468042, -0.8834688965996716]
[-0.9954381799038197, -0.8725393680137189]
[0.07332204126146505, -0.9862081236452963]
[0.08096680590119615, 0.033264663392064395]
[-0.37808003485861885, 0.6262392213756548]
[0.6729311434586707, -0.9062811229281885]
[-0.9849604924398084, -0.8204163830249271]
[0.03707204325170837, -0.9661092455783292]
[0.04611494463982234, 0.03585624284286903]
[-0.39572056368227154, 0.5437815295816916]
[0.7082827594228087, -0.9423509249694131]
[-0.9340214470359616, -0.808487764782513]
[-0.05251860307969286, -0.9935368720815075]
[0.0579878239586966, 0.051643306393597405]
[-0.2687489271588568, 0.4949074222256041]
[0.6619900826011041, -0.8465162738626082]
[-0.9769846726061043, -0.8623395377508302]
[0.059677265300881535, -0.9299920046805177]
[0.08038046165112087, 0.05179449155065773]
[-0.3113961895574254, 0.5284070995250476]
[0.569620571362677, -0.8594836230538778]
[-0.9598342767759134, -0.8871485373338871]
[0.0047132393393499485, -0.9378634962854258]
[0.15724381805314833, -0.012991020945815501]
[-0.36558104735606034, 0.5838345559382894]
[0.682551046025187, -0.8702302202323547]
[-0.9636414252378903, -0.7551877602909821]
[-0.0018011213464618203, -0.9607070738728597]
[0.13919635000491581, 0.08504593131166033]
[-0.27688525765472477, 0.474010073786552]
[0.7274941253298799, -0.8567592750137781]
[-0.9764309165849809, -0.8433712947489126]
[0.0012256203950282672, -0.9910438070794575]
[0.004823872073494634, 0.07662405928724292]
[-0.25987494529498256, 0.5935721334623427]
[0.6516456380156216, -0.8680643042269054]
[-0.963465516773491, -0.8278911100094638]
[0.019763614194524378, -0.9554063618343577]
[0.10180393632349866, 0.02238649903544196]
[-0.3561231076495287, 0.601029038243279]
[0.592826644500141, -0.8571040248607489]
[-0.9980138467260012, -0.8455842230588491]
[0.009685498487905403, -0.9541102716279152]
[0.13516642729164585, 0.014860645494976482]
[-0.3112019858303293, 0.5942225426737714]
[0.5768292567385189, -0.8667271203257525]
[-0.9635727461315495, -0.874821328584958]
[-0.0024483201403382292, -0.8957212136367393]
[0.05384092419905348, 0.0071689397196484025]
[-0.3521532282126172, 0.579179563287006]
[0.5946813666388362, -0.8917178043653909]
[-0.9775144218114967, -0.8809268910086369]
[-0.03513517909127759, -0.9992248651203529]
[0.07421172051096975, 0.04795273405195425]
[-0.3045870032015894, 0.46302491585375705]
[0.6317788022421975, -0.752393929510248]
[-0.9892150538684957, -0.8132735729012972]
[0.05934826571097082, -0.9342728519450257]
[0.03251235447864215, 0.05242268771328765]
[-0.2686678461739935, 0.5361857320978605]
[0.6672534746025218, -0.9179583124087959]
[-0.9929044967230126, -0.8067103291048197]
[0.11022496357978667, -0.9976192074442343]
[0.10063088138775593, 0.033734319527574504]
[-0.31738459752115866, 0.5563411579075973]
[0.6673700321869348, -0.7793176034840166]
[-0.9695667853149856, -0.8455733546052348]
[0.050164124956410955, -0.9081033589528904]
[0.08752017688578183, 0.03998335966947131]
[-0.3174595744503426, 0.5418012787776941]
[0.7272612063301706, -0.8691240042052558]
[-0.9499371083264163, -0.9010306380634163]
[0.0114462705858119, -0.934143096432195]
[0.1090387358493961, 0.039900231427759]
[-0.3160366730022464, 0.5370466127806001]
[0.7013773793681207, -0.8549400013323302]
[-0.9818835485827369, -0.8272631480640115]
[-0.03020138752767454, -0.9664800855119808]
[0.0704521729023995, 0.020730631258367115]
[-0.38036688627876886, 0.44269569020805843]
[0.6920643140771533, -0.9260057139433653]
[-0.9696090920312906, -0.9090008800708256]
[0.013085402314522102, -0.9700920561250627]
[0.08166225811363632, 0.03393637345287069]
[-0.3254162347725876, 0.6031559676461361]
[0.6557026628673357, -0.876322868984402]
[-0.9472334226174988, -0.8001623546200741]
[-0.0558753100396335, -0.934555927366893]
[0.12785288195889366, 0.10964598841184701]
[-0.27136965420007597, 0.5314860918429355]
[0.6656109742951454, -0.85662637693041]
[-0.9705812866860216, -0.8401861608243933]
[-0.028257959947331657, -0.9320039864508912]
[0.05607658832104649, 0.03082164149500478]
[-0.3257713749543392, 0.5153810887777199]
[0.6723999533949366, -0.8499640487473628]
[-0.995856888556475, -0.8732391571272973]
[0.017971591934531392, -0.9848108193870124]
[0.03577247967354308, 0.04500427651344867]
[-0.26763479636298737, 0.5631331280482582]
[0.7251116076193663, -0.819757138235393]
[-0.9741434366965216, -0.7895764528855642]
[0.05644062570878088, -0.9959037237148649]
[-0.001496598193191881, 0.04464023658010233]
[-0.2438332740327093, 0.48615670599618976]
[0.6907140848710783, -0.8474317043487435]
[-0.9480283495159745, -0.8532360451886164]
[-0.023147283405231443, -0.9578317904047925]
[0.0975980135319928, 0.0709759968159988]
[-0.2878021667911892, 0.5720518058102738]
[0.7096769277069767, -0.9083916817940036]
[-0.9754077192885077, -0.7756978389875762]
[0.01595794186155987, -0.9370000646288207]
[0.04880125801824153, 0.022868981626200043]
[-0.3207022779040006, 0.5052971027790089]
[0.7181219863790398, -0.8125840536908246]
[-0.9856595247862017, -0.830815548442901]
[0.01059250644991881, -0.9985276680427229]
[0.061412025738674506, 0.04238326735104303]
[-0.3325324596197488, 0.6017982415744405]
[0.6889919185540418, -0.8338959526884423]
[-0.9321081771198594, -0.8678807479846594]
[0.027362922580457458, -0.9337718652590036]
[0.14742284554385876, 0.04217647679591667]
[-0.2979516369313347, 0.541028490875634]
[0.7159040974280737, -0.8786489850312567]
[-0.9787653181583424, -0.8650036076134097]
[0.05528097486337277, -0.965854390634114]
[0.12658213009598496, 0.15197235516289292]
[-0.3358395686759424, 0.5983769979730117]
[0.587619610098203, -0.887097623157943]
[-0.9855381139073894, -0.8816472316903083]
[0.008812065627319673, -0.9513341285479964]
[0.00424457911537339, -0.06639805075822147]
[-0.41233212127490615, 0.5961811037210438]
[0.6861371293411789, -0.9078103322352516]
[-0.9387882289688798, -0.7553604644352827]
[0.003432586118576479, -0.9808262394930601]
[0.005759545855880691, 0.010343273062430984]
[-0.3240379504224463, 0.5547363549824349]
[0.6582649162229837, -0.829582140878341]
[-0.9970378314234589, -0.8732153270063678]
[-0.04774844950117536, -0.9946680286773356]
[0.027968270036046412, 0.05634443924952849]
[-0.313283204203347, 0.5392439257218842]
[0.653354141326922, -0.9273207462603865]
[-0.9863543880379719, -0.7845433476175224]
[0.022396833059498154, -0.9529402433097969]
[0.13392612601615642, 0.08810833024563869]
[-0.28020605203581117, 0.42753350171222104]
[0.6872229194999585, -0.8116840871595321]
[-0.9543007833618291, -0.8432443952769478]
[0.08261397363068952, -0.9706537645774639]
[0.03298312656987344, 0.07909554285146567]
[-0.35730300687202465, 0.5652275888371092]
[0.584749570861319, -0.8050645580198285]
[-0.9998065496914218, -0.8166127629764928]
[0.03026496642562146, -0.9871570570040307]
[0.12080984151636368, 0.06286419168831384]
[-0.23034378199613348, 0.5371286395712694]
[0.6164194605974466, -0.8663843004192155]
[-0.9669487548364885, -0.8250407969234107]
[0.028549539619257866, -0.9445893678748006]
[0.09727178818313985, 0.1427421792737306]
